98.21,93.05,91.99,1.07,187095.0,47065.0,9392.0,119568.0,25465.0,11268.0,97.99
98.1,78.82,91.77,1.16,119568.0,25465.0,11268.0,31541.0,10668.0,4374.0,97.91
98.09,73.94,92.52,0.99,119568.0,25465.0,11268.0,30660.0,10169.0,3789.0,97.86
98.05,80.79,93.04,1.15,119568.0,25465.0,11268.0,36798.0,13540.0,4704.0,97.79
97.26,79.16,90.75,1.11,119568.0,25465.0,11268.0,44908.0,12083.0,4041.0,96.8
98.2,58.12,93.6,1.35,119568.0,25465.0,11268.0,16753.0,6061.0,3354.0,97.95
98.11,63.45,88.71,1.28,119568.0,25465.0,11268.0,14785.0,6270.0,3495.0,97.72
98.07,90.26,89.83,1.22,118844.0,36264.0,8094.0,119568.0,25465.0,11268.0,97.95
97.95,91.78,89.08,1.2,98425.0,30550.0,10255.0,119568.0,25465.0,11268.0,97.87
97.97,91.63,86.28,1.27,82743.0,26853.0,6636.0,119568.0,25465.0,11268.0,97.9
98.66,37.68,95.48,0.78,119568.0,25465.0,11268.0,122081.0,22653.0,8959.0,98.46
98.01,49.15,94.85,0.95,119568.0,25465.0,11268.0,10964.0,5140.0,3338.0,97.53
98.29,55.02,91.76,1.12,119568.0,25465.0,11268.0,12413.0,5695.0,3276.0,97.78
98.14,87.13,91.86,1.16,119568.0,25465.0,11268.0,24330.0,7856.0,3939.0,97.88
98.3,81.77,89.72,1.18,119568.0,25465.0,11268.0,28000.0,7152.0,3440.0,97.94
98.02,85.89,91.86,1.25,119568.0,25465.0,11268.0,33717.0,9585.0,3540.0,97.95
98.23,91.61,90.79,1.25,178168.0,62630.0,7626.0,119568.0,25465.0,11268.0,98.04
98.07,63.94,87.74,1.39,119568.0,25465.0,11268.0,20314.0,7322.0,3540.0,97.7
97.91,81.02,89.6,1.23,119568.0,25465.0,11268.0,47731.0,14076.0,5650.0,97.7
97.49,60.81,88.75,1.19,119568.0,25465.0,11268.0,20101.0,7343.0,3509.0,96.94
97.93,89.3,88.32,1.27,119568.0,25465.0,11268.0,47612.0,14513.0,4912.0,97.89
98.23,90.02,90.55,1.28,119568.0,25465.0,11268.0,77410.0,17465.0,6043.0,98.07
98.44,51.47,92.46,1.12,119568.0,25465.0,11268.0,11780.0,5063.0,3306.0,98.12
98.66,44.37,92.71,1.21,119568.0,25465.0,11268.0,9857.0,4736.0,3257.0,98.28
98.33,91.19,92.12,1.22,199062.0,83931.0,9056.0,119568.0,25465.0,11268.0,98.14
98.44,43.12,92.3,1.02,119568.0,25465.0,11268.0,9479.0,4784.0,3338.0,97.82
98.07,39.07,91.46,0.86,119568.0,25465.0,11268.0,10210.0,4729.0,3217.0,97.67
98.32,42.47,86.82,1.41,119568.0,25465.0,11268.0,8753.0,4439.0,3207.0,97.58
97.91,88.8,89.65,1.25,119568.0,25465.0,11268.0,71091.0,16072.0,4962.0,97.87
97.94,79.09,89.69,1.42,119568.0,25465.0,11268.0,22889.0,7870.0,3728.0,97.98
98.15,82.82,91.3,1.15,119568.0,25465.0,11268.0,56533.0,18977.0,5354.0,98.03
98.41,59.63,94.3,1.19,119568.0,25465.0,11268.0,13551.0,5112.0,3241.0,98.11
98.18,86.45,91.92,1.3,119568.0,25465.0,11268.0,38812.0,10386.0,4246.0,97.96
97.96,89.31,90.02,1.28,119568.0,25465.0,11268.0,53088.0,17167.0,5349.0,97.85
98.37,58.93,91.28,1.1,119568.0,25465.0,11268.0,16405.0,5208.0,3265.0,98.04
98.35,79.63,91.79,1.09,119568.0,25465.0,11268.0,21874.0,8480.0,3813.0,97.97
98.15,58.6,92.3,1.49,119568.0,25465.0,11268.0,13540.0,5964.0,3468.0,97.67
97.55,65.66,87.45,1.65,119568.0,25465.0,11268.0,18421.0,6744.0,3401.0,97.35
98.1,85.67,90.77,1.4,119568.0,25465.0,11268.0,34143.0,10124.0,4286.0,98.05
98.19,91.05,89.51,1.09,116999.0,26687.0,6837.0,119568.0,25465.0,11268.0,98.02
97.78,68.43,92.23,1.22,119568.0,25465.0,11268.0,19067.0,6031.0,3399.0,97.31
98.42,42.79,93.14,1.23,119568.0,25465.0,11268.0,10134.0,4560.0,3176.0,98.19
98.26,81.89,91.94,1.2,119568.0,25465.0,11268.0,31727.0,8122.0,3584.0,97.93
97.49,89.07,89.67,1.17,91606.0,27534.0,6899.0,119568.0,25465.0,11268.0,97.29
98.41,86.48,91.48,1.12,119568.0,25465.0,11268.0,37262.0,11472.0,4371.0,98.09
99.34,76.12,91.16,1.27,70869.0,10856.0,3832.0,16343.0,6226.0,3328.0,99.47
90.19,50.24,67.64,2.8,70869.0,10856.0,3832.0,13179.0,5785.0,3387.0,90.16
90.46,39.18,64.33,3.03,70869.0,10856.0,3832.0,9335.0,4860.0,3311.0,90.22
99.31,91.01,84.94,1.19,53684.0,11525.0,3730.0,70869.0,10856.0,3832.0,99.44
99.41,86.47,89.86,1.57,70869.0,10856.0,3832.0,37045.0,9766.0,4088.0,99.55
99.38,85.93,83.35,1.74,70869.0,10856.0,3832.0,32499.0,8572.0,4415.0,99.53
99.45,81.3,90.04,1.08,70869.0,10856.0,3832.0,27792.0,10104.0,4001.0,99.42
99.48,79.51,93.21,1.17,70869.0,10856.0,3832.0,34602.0,10405.0,4635.0,99.51
99.59,82.04,92.24,0.57,70869.0,10856.0,3832.0,38247.0,9235.0,3642.0,99.5
94.36,70.23,73.75,2.52,138782.0,53814.0,11886.0,58017.0,15520.0,5103.0,93.75
93.73,62.93,70.97,2.86,138782.0,53814.0,11886.0,21709.0,8320.0,3583.0,93.47
95.54,68.13,80.03,2.21,138782.0,53814.0,11886.0,32392.0,13072.0,4432.0,94.76
95.27,74.33,76.0,2.02,145704.0,62328.0,8086.0,138782.0,53814.0,11886.0,94.57
95.49,66.31,81.98,2.23,138782.0,53814.0,11886.0,22698.0,8346.0,3912.0,94.57
95.41,71.27,81.49,2.45,138782.0,53814.0,11886.0,40853.0,14171.0,4145.0,94.63
95.43,60.21,74.66,2.73,138782.0,53814.0,11886.0,17761.0,6391.0,3365.0,94.73
95.23,71.6,78.43,2.2,138782.0,53814.0,11886.0,31984.0,11500.0,4666.0,94.4
95.17,74.23,78.63,2.17,138782.0,53814.0,11886.0,73597.0,21416.0,4507.0,94.62
95.17,76.37,74.5,1.93,138782.0,53814.0,11886.0,97722.0,38141.0,7906.0,94.55
96.54,37.1,79.74,2.1,138782.0,53814.0,11886.0,9733.0,4628.0,3222.0,95.49
95.73,64.49,77.22,2.37,138782.0,53814.0,11886.0,23645.0,7106.0,3738.0,94.65
95.12,77.6,77.29,2.25,138782.0,53814.0,11886.0,148141.0,35185.0,5417.0,94.62
95.4,72.78,80.59,2.07,138782.0,53814.0,11886.0,55402.0,19734.0,4492.0,94.73
94.59,72.09,81.02,2.51,138782.0,53814.0,11886.0,60334.0,21011.0,5246.0,94.34
94.8,75.12,75.0,2.4,138782.0,53814.0,11886.0,144985.0,47591.0,8480.0,94.48
95.08,72.04,79.57,2.06,138782.0,53814.0,11886.0,128241.0,51429.0,7221.0,94.54
95.79,76.72,79.62,1.89,138782.0,53814.0,11886.0,71636.0,11638.0,3460.0,94.97
93.4,68.19,69.71,2.75,138782.0,53814.0,11886.0,69199.0,22838.0,5583.0,93.38
95.28,72.81,79.67,2.17,138782.0,53814.0,11886.0,48903.0,15082.0,4603.0,94.58
95.79,71.86,75.61,2.48,138782.0,53814.0,11886.0,24905.0,8095.0,3515.0,95.12
93.1,67.86,70.66,2.69,138782.0,53814.0,11886.0,124795.0,41714.0,4231.0,92.67
94.98,71.05,74.29,2.7,138782.0,53814.0,11886.0,84049.0,19041.0,7928.0,94.59
95.19,79.93,71.43,2.33,156684.0,57921.0,13582.0,138782.0,53814.0,11886.0,94.65
95.1,68.11,76.51,2.51,138782.0,53814.0,11886.0,25808.0,8990.0,3526.0,94.52
95.9,58.33,79.94,2.45,138782.0,53814.0,11886.0,13101.0,5682.0,3457.0,95.04
94.77,72.42,76.63,2.45,138782.0,53814.0,11886.0,106386.0,34450.0,6645.0,94.45
94.85,77.28,76.87,2.64,138782.0,53814.0,11886.0,102328.0,33037.0,4164.0,94.4
95.43,71.73,78.87,2.5,138782.0,53814.0,11886.0,39454.0,11912.0,4481.0,94.88
95.98,61.08,83.25,2.44,138782.0,53814.0,11886.0,19132.0,7123.0,3507.0,95.28
94.86,73.1,70.76,2.26,138782.0,53814.0,11886.0,111105.0,36061.0,5884.0,94.32
94.01,60.13,70.81,2.72,138782.0,53814.0,11886.0,19944.0,7272.0,3688.0,93.51
94.28,72.39,74.83,3.3,138782.0,53814.0,11886.0,91694.0,39489.0,9314.0,94.04
94.28,72.01,73.88,3.33,138782.0,53814.0,11886.0,57183.0,20563.0,5388.0,94.06
94.63,70.17,74.45,2.78,138782.0,53814.0,11886.0,39110.0,13383.0,4925.0,94.12
95.42,69.6,74.42,2.8,138782.0,53814.0,11886.0,44867.0,8626.0,3449.0,94.86
94.12,73.33,73.74,3.52,138782.0,53814.0,11886.0,147322.0,52231.0,9996.0,94.05
94.88,42.06,70.33,2.97,138782.0,53814.0,11886.0,11339.0,5003.0,3305.0,93.91
95.01,73.78,76.3,2.16,138782.0,53814.0,11886.0,69880.0,23403.0,3391.0,94.49
95.61,74.47,83.05,2.01,138782.0,53814.0,11886.0,40907.0,15819.0,5112.0,95.02
94.5,72.82,73.4,3.03,266233.0,55420.0,8449.0,138782.0,53814.0,11886.0,94.38
95.7,79.31,77.17,2.44,138782.0,53814.0,11886.0,121754.0,40968.0,6138.0,95.17
95.38,75.91,78.45,2.2,138782.0,53814.0,11886.0,77514.0,25621.0,4146.0,94.78
95.65,58.3,76.82,2.5,138782.0,53814.0,11886.0,15819.0,6133.0,3342.0,94.68
94.28,70.98,77.44,2.61,138782.0,53814.0,11886.0,88902.0,37623.0,9211.0,93.64
94.59,73.95,74.8,2.88,138782.0,53814.0,11886.0,122274.0,48246.0,5909.0,94.41
95.43,75.46,78.99,2.0,138782.0,53814.0,11886.0,47800.0,20164.0,4964.0,94.84
94.3,69.49,77.78,2.75,138782.0,53814.0,11886.0,65721.0,20360.0,5354.0,94.08
95.32,38.49,73.12,2.85,138782.0,53814.0,11886.0,9356.0,4997.0,3253.0,94.25
95.06,74.09,78.93,2.35,138782.0,53814.0,11886.0,87314.0,28795.0,6988.0,94.67
94.93,65.16,74.67,2.81,138782.0,53814.0,11886.0,27875.0,8025.0,3961.0,94.37
93.22,57.84,69.69,3.11,138782.0,53814.0,11886.0,162468.0,48723.0,16783.0,93.39
94.58,72.91,75.26,2.98,138782.0,53814.0,11886.0,71585.0,28576.0,4772.0,94.35
93.92,67.39,70.04,2.97,138782.0,53814.0,11886.0,23299.0,8338.0,3866.0,93.39
95.31,69.16,74.33,2.12,138782.0,53814.0,11886.0,23119.0,8450.0,3866.0,94.39
94.76,65.43,72.59,2.22,138782.0,53814.0,11886.0,94750.0,33341.0,5725.0,94.29
95.38,62.09,77.92,2.55,138782.0,53814.0,11886.0,15999.0,6580.0,3672.0,94.64
93.56,72.47,69.43,3.13,177410.0,61449.0,8408.0,138782.0,53814.0,11886.0,93.6
94.76,66.27,77.54,2.93,138782.0,53814.0,11886.0,19560.0,7691.0,4126.0,94.22
95.27,54.62,70.07,2.77,138782.0,53814.0,11886.0,11338.0,4796.0,3272.0,94.27
95.2,70.99,77.39,2.67,138782.0,53814.0,11886.0,35331.0,10089.0,4275.0,94.59
94.79,74.66,74.24,2.6,138782.0,53814.0,11886.0,60210.0,15156.0,3750.0,94.49
94.77,73.66,67.47,2.45,138782.0,53814.0,11886.0,88505.0,8499.0,3163.0,94.33
96.57,39.67,75.44,2.34,138782.0,53814.0,11886.0,9023.0,4563.0,3177.0,95.34
94.96,73.5,73.05,2.46,138782.0,53814.0,11886.0,68074.0,25812.0,5822.0,94.56
95.51,52.53,80.21,2.54,138782.0,53814.0,11886.0,15309.0,5043.0,3367.0,94.45
94.56,63.17,75.93,2.73,138782.0,53814.0,11886.0,21894.0,8186.0,3671.0,93.99
95.3,78.17,73.14,1.78,194745.0,56329.0,18033.0,138782.0,53814.0,11886.0,94.55
94.23,73.74,74.88,3.5,138782.0,53814.0,11886.0,147464.0,36162.0,9219.0,94.07
92.18,27.86,69.18,2.46,138782.0,53814.0,11886.0,165949.0,51893.0,11469.0,91.57
95.16,75.44,79.03,2.42,138782.0,53814.0,11886.0,103356.0,37166.0,8440.0,94.84
93.76,61.07,69.96,2.98,138782.0,53814.0,11886.0,21024.0,7698.0,3732.0,93.22
94.79,76.25,71.43,2.7,138782.0,53814.0,11886.0,99525.0,17996.0,3996.0,94.24
93.28,52.63,70.89,3.49,138782.0,53814.0,11886.0,14364.0,5606.0,3550.0,92.8
93.11,68.58,67.69,2.77,178468.0,68474.0,4542.0,138782.0,53814.0,11886.0,92.54
93.02,64.56,68.46,3.06,138782.0,53814.0,11886.0,34132.0,12336.0,4151.0,92.61
93.5,63.04,68.93,3.1,138782.0,53814.0,11886.0,29353.0,10144.0,4102.0,93.41
93.58,62.24,67.43,3.04,138782.0,53814.0,11886.0,25349.0,8589.0,3862.0,93.31
94.35,73.88,69.12,3.33,138782.0,53814.0,11886.0,114481.0,23653.0,4046.0,94.18
92.92,63.78,67.07,3.18,138782.0,53814.0,11886.0,50008.0,20964.0,4753.0,92.58
93.59,69.81,72.18,2.96,138782.0,53814.0,11886.0,82888.0,30953.0,4877.0,93.65
95.27,60.3,80.73,2.58,138782.0,53814.0,11886.0,16665.0,6557.0,3646.0,94.47
95.21,75.02,78.05,2.25,138782.0,53814.0,11886.0,71247.0,28135.0,6296.0,94.56
93.24,62.58,67.9,3.03,138782.0,53814.0,11886.0,41638.0,12264.0,4521.0,93.09
95.54,54.47,82.11,2.63,138782.0,53814.0,11886.0,13992.0,6072.0,3436.0,94.51
93.36,67.37,68.69,3.17,138782.0,53814.0,11886.0,91787.0,11612.0,3689.0,93.48
95.46,74.98,74.92,2.36,138782.0,53814.0,11886.0,22667.0,7608.0,3610.0,94.88
94.36,73.12,77.07,2.79,138782.0,53814.0,11886.0,94077.0,40417.0,8730.0,94.18
96.11,40.59,79.58,2.26,138782.0,53814.0,11886.0,11236.0,4729.0,3295.0,95.04
95.06,73.73,76.79,2.15,138782.0,53814.0,11886.0,53815.0,19871.0,4356.0,94.47
94.8,63.43,74.15,3.09,138782.0,53814.0,11886.0,25093.0,8225.0,4162.0,94.17
92.91,64.29,66.37,2.91,138782.0,53814.0,11886.0,82578.0,40533.0,5820.0,92.98
95.46,47.37,72.27,2.9,138782.0,53814.0,11886.0,12831.0,5450.0,3418.0,94.66
94.72,73.58,75.85,2.6,138782.0,53814.0,11886.0,71570.0,18585.0,4905.0,94.37
93.55,72.41,69.06,2.9,138782.0,53814.0,11886.0,141751.0,6811.0,3166.0,93.58
94.44,63.0,69.66,3.16,138782.0,53814.0,11886.0,24565.0,8119.0,3818.0,93.9
94.07,62.14,68.5,2.65,138782.0,53814.0,11886.0,25912.0,8128.0,3656.0,93.7
93.81,60.2,71.95,2.76,138782.0,53814.0,11886.0,24644.0,7742.0,3865.0,93.27
95.31,70.39,81.11,2.64,138782.0,53814.0,11886.0,30673.0,10229.0,4257.0,94.66
93.2,44.54,62.43,3.28,138782.0,53814.0,11886.0,11483.0,5494.0,3368.0,92.52
93.1,62.04,68.96,3.17,138782.0,53814.0,11886.0,31961.0,11804.0,4527.0,92.51
93.54,71.21,69.66,3.04,138782.0,53814.0,11886.0,105454.0,39001.0,8074.0,93.64
95.02,69.83,72.5,2.39,138782.0,53814.0,11886.0,44356.0,11277.0,4557.0,94.36
94.83,75.19,78.81,2.14,138782.0,53814.0,11886.0,131418.0,37622.0,8989.0,94.32
95.43,75.83,82.22,2.06,138782.0,53814.0,11886.0,63732.0,20480.0,4843.0,94.8
94.0,74.01,70.93,2.73,208614.0,110711.0,13611.0,138782.0,53814.0,11886.0,93.68
95.85,71.21,78.84,1.95,138782.0,53814.0,11886.0,26293.0,10174.0,4125.0,94.87
94.71,39.98,64.35,2.96,138782.0,53814.0,11886.0,9990.0,4663.0,3197.0,93.7
95.56,74.02,83.71,1.99,138782.0,53814.0,11886.0,35606.0,12026.0,4531.0,94.83
94.48,72.42,76.28,3.16,138782.0,53814.0,11886.0,59507.0,19480.0,4597.0,94.37
95.22,74.52,76.33,1.82,138782.0,53814.0,11886.0,99161.0,41015.0,5514.0,94.53
95.51,74.52,81.44,2.15,138782.0,53814.0,11886.0,62795.0,18422.0,5473.0,94.8
95.58,64.11,74.88,2.34,138782.0,53814.0,11886.0,12159.0,5653.0,3352.0,94.58
94.54,76.22,74.24,2.92,138782.0,53814.0,11886.0,73113.0,23284.0,4576.0,94.22
95.33,71.83,72.7,2.28,138782.0,53814.0,11886.0,24060.0,7902.0,3657.0,94.64
93.91,70.05,71.89,2.53,138782.0,53814.0,11886.0,147447.0,50871.0,14622.0,93.54
94.42,73.41,70.48,3.19,138782.0,53814.0,11886.0,95086.0,23194.0,4210.0,94.22
95.02,69.62,73.71,2.89,138782.0,53814.0,11886.0,26063.0,8537.0,3825.0,94.51
95.01,75.91,78.33,2.31,138782.0,53814.0,11886.0,148137.0,21205.0,4260.0,94.48
95.47,74.54,81.16,2.31,138782.0,53814.0,11886.0,35465.0,14933.0,4891.0,94.79
95.33,70.01,81.18,1.99,138782.0,53814.0,11886.0,65711.0,20145.0,3926.0,94.64
95.47,65.51,77.39,2.71,138782.0,53814.0,11886.0,20305.0,7157.0,3386.0,94.83
95.54,72.15,78.67,2.21,138782.0,53814.0,11886.0,31145.0,10385.0,3901.0,94.65
95.53,78.13,79.91,1.93,138782.0,53814.0,11886.0,86064.0,29462.0,4983.0,94.92
93.48,60.08,70.53,2.84,138782.0,53814.0,11886.0,19170.0,8099.0,3780.0,92.76
94.78,72.92,74.88,2.71,138782.0,53814.0,11886.0,103251.0,36038.0,9267.0,94.34
95.04,69.18,76.13,2.82,138782.0,53814.0,11886.0,17983.0,7625.0,3592.0,94.7
95.32,76.22,79.73,2.36,138782.0,53814.0,11886.0,136528.0,30721.0,4242.0,94.97
92.81,68.24,68.41,3.2,138782.0,53814.0,11886.0,89681.0,30058.0,5396.0,92.55
94.17,66.88,73.65,2.91,138782.0,53814.0,11886.0,25653.0,9433.0,3811.0,93.79
95.05,72.73,78.85,2.57,138782.0,53814.0,11886.0,31201.0,12156.0,4180.0,94.56
94.61,73.22,73.53,3.14,138782.0,53814.0,11886.0,96447.0,23474.0,5632.0,94.39
94.44,73.74,74.75,2.71,138782.0,53814.0,11886.0,82783.0,31623.0,9888.0,94.12
95.19,74.4,81.97,1.98,138782.0,53814.0,11886.0,43453.0,15069.0,5279.0,94.49
94.64,71.11,72.57,3.12,138782.0,53814.0,11886.0,49009.0,13189.0,4387.0,94.4
95.29,74.84,81.22,2.22,138782.0,53814.0,11886.0,98904.0,10839.0,3514.0,94.63
94.86,72.81,76.67,2.64,138782.0,53814.0,11886.0,78396.0,27657.0,4181.0,94.44
95.41,76.98,79.46,2.03,138782.0,53814.0,11886.0,147318.0,38211.0,18163.0,94.75
94.9,74.63,75.55,2.69,138782.0,53814.0,11886.0,66357.0,20989.0,4368.0,94.61
94.81,75.62,77.79,2.67,138782.0,53814.0,11886.0,59080.0,15478.0,5961.0,94.28
93.76,70.58,72.58,2.93,138782.0,53814.0,11886.0,89968.0,29567.0,4591.0,93.55
93.46,67.79,69.4,2.8,138782.0,53814.0,11886.0,91515.0,19634.0,6028.0,93.43
93.2,58.54,68.38,3.18,138782.0,53814.0,11886.0,21332.0,8235.0,3712.0,92.73
94.65,74.76,75.55,2.63,138782.0,53814.0,11886.0,124221.0,32628.0,8522.0,94.36
95.49,66.19,78.26,2.28,138782.0,53814.0,11886.0,19830.0,7920.0,3938.0,94.65
95.29,65.54,76.44,2.65,138782.0,53814.0,11886.0,22708.0,7099.0,3578.0,94.58
95.33,74.9,79.35,2.23,138782.0,53814.0,11886.0,104178.0,29288.0,7870.0,94.76
93.34,45.26,65.46,3.55,138782.0,53814.0,11886.0,11882.0,5302.0,3391.0,92.76
96.02,60.39,82.0,2.3,138782.0,53814.0,11886.0,16130.0,6417.0,3554.0,95.13
95.17,75.26,79.74,2.04,138782.0,53814.0,11886.0,136158.0,45538.0,8230.0,94.63
93.49,48.86,66.64,3.36,138782.0,53814.0,11886.0,14693.0,6716.0,3449.0,92.93
94.73,72.41,75.56,3.15,138782.0,53814.0,11886.0,46115.0,15802.0,4199.0,94.61
